appid,game_name,review_text,voted_up,votes_up,weighted_vote_score,timestamp,period
1842220,3D  Lover,its 4/10,False,2,0.362576574087142944,1646921176,BEFORE_AI_LABEL
1842220,3D  Lover,This game has no value above $1. I could not imagine spending any more on it. You are stuck in one apartment building the size of a bedroom doing retrieval missions for the lady. Next level simping just to get nothing in return but a kiss blown to you. I'm sorry it's a no from me.,False,30,0.745893120765686035,1650348303,BEFORE_AI_LABEL
2114790,AIdventure,"This could be an interesting alternative to subscription services (AID, NAI) If you have a beast of a computer.  Having some familiarity with 'games' of this nature, I was very curious to give this a shot.  Sadly, my computer is not up to the task. At least not in a timely and enjoyable manner.  Responses always took the default length of time to generate (60 seconds, user changeable) and consisted of 4 to 5 words.  I set the max response length to 100 just to make sure it wasn't being limited by that, and no, still the same 4 to 5 words.

The returns were intelligible, and coherent to the scene.  But at the rate of 'play' I think anyone would get bored after 30 minutes or so.  Also I did not advance the story far enough to test things like creativity, scene transitions, and the like (weak spots for most of these AI story programs.)

For those interested, I am running an AMD Ryzen 7 5800X (while running this my CPU usage never exceeded 65%), 32 GB of ram and an M.2 SSD.  Video card is a Radeon, so it was not used by the program (you can read store page and comments section on why having a Radeon card does not work with this program).  As you can see, not a toaster, but not top of the line at the moment either.  

Still I am not refunding.  I am curious to see how the program is handled at a later date, when I build my next rig (this program could be considered a new type of bench marking in a way).  I absolutely love the idea of having something like this run locally on my own hardware.  But I will need either better hardware, or access to a better tuned program,.. probably both, to get the in depth responsiveness I am used to with the subscription services that are available.",False,13,0.575090408325195312,1682197677,BEFORE_AI_LABEL
2114790,AIdventure,"TLDR: Fix a few things, maybe a tutorial, not bad (definitely better than AI cause it is a 1 time purchase)

As someone who is very new to AI Story Generators and such, I will give you my opinion.

It isn't very beginner user friendly, and someone who is interested in something like this but using this game as your first exposure to the concept. (I didn't want to spend money and extra time going to AI dungeon. And with all the backlash of censoring and reading stories. I didn't even try with that)

Sadly currently I noticed that this still uses the CPU instead of GPU of which I have 2 GPUs (i wasn't trying to flex I have a GTX 1070 and RTX 3080)

but well it is a 1 time purchase so I am happy to turn this review to a positive one, right now i feel this still needs some TLC.

And even though it takes 5 mins to generate the next event, i think i am having fun. Could do with a tutorial or a video of someone using this so i can  understand better.",False,18,0.650543689727783203,1672939358,BEFORE_AI_LABEL
2114790,AIdventure,"Haven't been able to generate a single answer, ""lost connection to the server"" happens every single time.",False,7,0.612903237342834473,1700388637,BEFORE_AI_LABEL
2114790,AIdventure,"I still can't play this game, cos there is multiple viruses constantly triggering my anti-virus.",False,0,0.5,1687312214,BEFORE_AI_LABEL
2114790,AIdventure,"Takes 10+minutes to generate a single sentence. 
User interface is incredibly non-intuitive. 
Will drain all of your computers resources.

Play time is just because I accidentally left it open.",False,3,0.445016562938690186,1680280157,BEFORE_AI_LABEL
2114790,AIdventure,"Dead development - don't buy


I got mixed thoughts about this (not negative nor positive). 
Positive side:
1. no censorship. Noone can ban me if I want to see some horny things.
2. You can install any AI
3. One time buy.
4. Nice developer that reads every comment and the main thing - Listen and trying to do something with problems or add new features.

Negative side:
1. Very hard for new player to understand what is happening. No tutorial for dummies like me. I tried to find any guides - 0 information.
2. I hate that you can't generate with ""Enter"" button FIXED ! 
3.  Very, very long generation with Cobolt AI (I used different from adventure to horny). And sometimes it's generates crazy stuff that is not even logical.  So you got 2 options: you put fast generation that will do nothing or wait from 2-5 min to generate maybe something good.
4. I've got rtx 4070 ti super and i7-9600k, 32 gb RAM. So not bad PC fur such AI. But still no settings for GPU only generation. -Fixed I think?
5. GPT 2 - very old model. More giberrish stuff - impossible to create some normal story.

I will wait. I hope developer will do improvements in short time. Urgently need tutorial",False,2,0.446839034557342529,1697813187,BEFORE_AI_LABEL
2114790,AIdventure,"Most AI simply state whatever it is you do. it does not give you anything else. I.E, if you TRY something, it'll simply return with ""you succeeded"" or ""you failed"" along with what you tried to do.",False,1,0.5,1678226340,BEFORE_AI_LABEL
2114790,AIdventure,doesnt work at all. what a disappointment,False,0,0.5,1692616489,BEFORE_AI_LABEL
2114790,AIdventure,One of the shittiest text AIs I've ever tried,False,1,0.5,1681227187,BEFORE_AI_LABEL
2114790,AIdventure,"This could be an interesting alternative to subscription services (AID, NAI) If you have a beast of a computer.  Having some familiarity with 'games' of this nature, I was very curious to give this a shot.  Sadly, my computer is not up to the task. At least not in a timely and enjoyable manner.  Responses always took the default length of time to generate (60 seconds, user changeable) and consisted of 4 to 5 words.  I set the max response length to 100 just to make sure it wasn't being limited by that, and no, still the same 4 to 5 words.

The returns were intelligible, and coherent to the scene.  But at the rate of 'play' I think anyone would get bored after 30 minutes or so.  Also I did not advance the story far enough to test things like creativity, scene transitions, and the like (weak spots for most of these AI story programs.)

For those interested, I am running an AMD Ryzen 7 5800X (while running this my CPU usage never exceeded 65%), 32 GB of ram and an M.2 SSD.  Video card is a Radeon, so it was not used by the program (you can read store page and comments section on why having a Radeon card does not work with this program).  As you can see, not a toaster, but not top of the line at the moment either.  

Still I am not refunding.  I am curious to see how the program is handled at a later date, when I build my next rig (this program could be considered a new type of bench marking in a way).  I absolutely love the idea of having something like this run locally on my own hardware.  But I will need either better hardware, or access to a better tuned program,.. probably both, to get the in depth responsiveness I am used to with the subscription services that are available.",False,13,0.575090408325195312,1682197677,BEFORE_AI_LABEL
2114790,AIdventure,"TLDR: Fix a few things, maybe a tutorial, not bad (definitely better than AI cause it is a 1 time purchase)

As someone who is very new to AI Story Generators and such, I will give you my opinion.

It isn't very beginner user friendly, and someone who is interested in something like this but using this game as your first exposure to the concept. (I didn't want to spend money and extra time going to AI dungeon. And with all the backlash of censoring and reading stories. I didn't even try with that)

Sadly currently I noticed that this still uses the CPU instead of GPU of which I have 2 GPUs (i wasn't trying to flex I have a GTX 1070 and RTX 3080)

but well it is a 1 time purchase so I am happy to turn this review to a positive one, right now i feel this still needs some TLC.

And even though it takes 5 mins to generate the next event, i think i am having fun. Could do with a tutorial or a video of someone using this so i can  understand better.",False,18,0.650543689727783203,1672939358,BEFORE_AI_LABEL
2114790,AIdventure,"Haven't been able to generate a single answer, ""lost connection to the server"" happens every single time.",False,7,0.612903237342834473,1700388637,BEFORE_AI_LABEL
2114790,AIdventure,"I still can't play this game, cos there is multiple viruses constantly triggering my anti-virus.",False,0,0.5,1687312214,BEFORE_AI_LABEL
2114790,AIdventure,"Takes 10+minutes to generate a single sentence. 
User interface is incredibly non-intuitive. 
Will drain all of your computers resources.

Play time is just because I accidentally left it open.",False,3,0.445016562938690186,1680280157,BEFORE_AI_LABEL
2114790,AIdventure,"Dead development - don't buy


I got mixed thoughts about this (not negative nor positive). 
Positive side:
1. no censorship. Noone can ban me if I want to see some horny things.
2. You can install any AI
3. One time buy.
4. Nice developer that reads every comment and the main thing - Listen and trying to do something with problems or add new features.

Negative side:
1. Very hard for new player to understand what is happening. No tutorial for dummies like me. I tried to find any guides - 0 information.
2. I hate that you can't generate with ""Enter"" button FIXED ! 
3.  Very, very long generation with Cobolt AI (I used different from adventure to horny). And sometimes it's generates crazy stuff that is not even logical.  So you got 2 options: you put fast generation that will do nothing or wait from 2-5 min to generate maybe something good.
4. I've got rtx 4070 ti super and i7-9600k, 32 gb RAM. So not bad PC fur such AI. But still no settings for GPU only generation. -Fixed I think?
5. GPT 2 - very old model. More giberrish stuff - impossible to create some normal story.

I will wait. I hope developer will do improvements in short time. Urgently need tutorial",False,2,0.446839034557342529,1697813187,BEFORE_AI_LABEL
2114790,AIdventure,"Most AI simply state whatever it is you do. it does not give you anything else. I.E, if you TRY something, it'll simply return with ""you succeeded"" or ""you failed"" along with what you tried to do.",False,1,0.5,1678226340,BEFORE_AI_LABEL
2114790,AIdventure,doesnt work at all. what a disappointment,False,0,0.5,1692616489,BEFORE_AI_LABEL
2114790,AIdventure,One of the shittiest text AIs I've ever tried,False,1,0.5,1681227187,BEFORE_AI_LABEL
2114790,AIdventure,"This could be an interesting alternative to subscription services (AID, NAI) If you have a beast of a computer.  Having some familiarity with 'games' of this nature, I was very curious to give this a shot.  Sadly, my computer is not up to the task. At least not in a timely and enjoyable manner.  Responses always took the default length of time to generate (60 seconds, user changeable) and consisted of 4 to 5 words.  I set the max response length to 100 just to make sure it wasn't being limited by that, and no, still the same 4 to 5 words.

The returns were intelligible, and coherent to the scene.  But at the rate of 'play' I think anyone would get bored after 30 minutes or so.  Also I did not advance the story far enough to test things like creativity, scene transitions, and the like (weak spots for most of these AI story programs.)

For those interested, I am running an AMD Ryzen 7 5800X (while running this my CPU usage never exceeded 65%), 32 GB of ram and an M.2 SSD.  Video card is a Radeon, so it was not used by the program (you can read store page and comments section on why having a Radeon card does not work with this program).  As you can see, not a toaster, but not top of the line at the moment either.  

Still I am not refunding.  I am curious to see how the program is handled at a later date, when I build my next rig (this program could be considered a new type of bench marking in a way).  I absolutely love the idea of having something like this run locally on my own hardware.  But I will need either better hardware, or access to a better tuned program,.. probably both, to get the in depth responsiveness I am used to with the subscription services that are available.",False,13,0.575090408325195312,1682197677,BEFORE_AI_LABEL
2114790,AIdventure,"TLDR: Fix a few things, maybe a tutorial, not bad (definitely better than AI cause it is a 1 time purchase)

As someone who is very new to AI Story Generators and such, I will give you my opinion.

It isn't very beginner user friendly, and someone who is interested in something like this but using this game as your first exposure to the concept. (I didn't want to spend money and extra time going to AI dungeon. And with all the backlash of censoring and reading stories. I didn't even try with that)

Sadly currently I noticed that this still uses the CPU instead of GPU of which I have 2 GPUs (i wasn't trying to flex I have a GTX 1070 and RTX 3080)

but well it is a 1 time purchase so I am happy to turn this review to a positive one, right now i feel this still needs some TLC.

And even though it takes 5 mins to generate the next event, i think i am having fun. Could do with a tutorial or a video of someone using this so i can  understand better.",False,18,0.650543689727783203,1672939358,BEFORE_AI_LABEL
2114790,AIdventure,"Haven't been able to generate a single answer, ""lost connection to the server"" happens every single time.",False,7,0.612903237342834473,1700388637,BEFORE_AI_LABEL
2114790,AIdventure,"I still can't play this game, cos there is multiple viruses constantly triggering my anti-virus.",False,0,0.5,1687312214,BEFORE_AI_LABEL
2114790,AIdventure,"Takes 10+minutes to generate a single sentence. 
User interface is incredibly non-intuitive. 
Will drain all of your computers resources.

Play time is just because I accidentally left it open.",False,3,0.445016562938690186,1680280157,BEFORE_AI_LABEL
2114790,AIdventure,"Dead development - don't buy


I got mixed thoughts about this (not negative nor positive). 
Positive side:
1. no censorship. Noone can ban me if I want to see some horny things.
2. You can install any AI
3. One time buy.
4. Nice developer that reads every comment and the main thing - Listen and trying to do something with problems or add new features.

Negative side:
1. Very hard for new player to understand what is happening. No tutorial for dummies like me. I tried to find any guides - 0 information.
2. I hate that you can't generate with ""Enter"" button FIXED ! 
3.  Very, very long generation with Cobolt AI (I used different from adventure to horny). And sometimes it's generates crazy stuff that is not even logical.  So you got 2 options: you put fast generation that will do nothing or wait from 2-5 min to generate maybe something good.
4. I've got rtx 4070 ti super and i7-9600k, 32 gb RAM. So not bad PC fur such AI. But still no settings for GPU only generation. -Fixed I think?
5. GPT 2 - very old model. More giberrish stuff - impossible to create some normal story.

I will wait. I hope developer will do improvements in short time. Urgently need tutorial",False,2,0.446839034557342529,1697813187,BEFORE_AI_LABEL
2114790,AIdventure,"Most AI simply state whatever it is you do. it does not give you anything else. I.E, if you TRY something, it'll simply return with ""you succeeded"" or ""you failed"" along with what you tried to do.",False,1,0.5,1678226340,BEFORE_AI_LABEL
2114790,AIdventure,doesnt work at all. what a disappointment,False,0,0.5,1692616489,BEFORE_AI_LABEL
2114790,AIdventure,One of the shittiest text AIs I've ever tried,False,1,0.5,1681227187,BEFORE_AI_LABEL
2114790,AIdventure,"This could be an interesting alternative to subscription services (AID, NAI) If you have a beast of a computer.  Having some familiarity with 'games' of this nature, I was very curious to give this a shot.  Sadly, my computer is not up to the task. At least not in a timely and enjoyable manner.  Responses always took the default length of time to generate (60 seconds, user changeable) and consisted of 4 to 5 words.  I set the max response length to 100 just to make sure it wasn't being limited by that, and no, still the same 4 to 5 words.

The returns were intelligible, and coherent to the scene.  But at the rate of 'play' I think anyone would get bored after 30 minutes or so.  Also I did not advance the story far enough to test things like creativity, scene transitions, and the like (weak spots for most of these AI story programs.)

For those interested, I am running an AMD Ryzen 7 5800X (while running this my CPU usage never exceeded 65%), 32 GB of ram and an M.2 SSD.  Video card is a Radeon, so it was not used by the program (you can read store page and comments section on why having a Radeon card does not work with this program).  As you can see, not a toaster, but not top of the line at the moment either.  

Still I am not refunding.  I am curious to see how the program is handled at a later date, when I build my next rig (this program could be considered a new type of bench marking in a way).  I absolutely love the idea of having something like this run locally on my own hardware.  But I will need either better hardware, or access to a better tuned program,.. probably both, to get the in depth responsiveness I am used to with the subscription services that are available.",False,13,0.575090408325195312,1682197677,BEFORE_AI_LABEL
2114790,AIdventure,"TLDR: Fix a few things, maybe a tutorial, not bad (definitely better than AI cause it is a 1 time purchase)

As someone who is very new to AI Story Generators and such, I will give you my opinion.

It isn't very beginner user friendly, and someone who is interested in something like this but using this game as your first exposure to the concept. (I didn't want to spend money and extra time going to AI dungeon. And with all the backlash of censoring and reading stories. I didn't even try with that)

Sadly currently I noticed that this still uses the CPU instead of GPU of which I have 2 GPUs (i wasn't trying to flex I have a GTX 1070 and RTX 3080)

but well it is a 1 time purchase so I am happy to turn this review to a positive one, right now i feel this still needs some TLC.

And even though it takes 5 mins to generate the next event, i think i am having fun. Could do with a tutorial or a video of someone using this so i can  understand better.",False,18,0.650543689727783203,1672939358,BEFORE_AI_LABEL
2114790,AIdventure,"Haven't been able to generate a single answer, ""lost connection to the server"" happens every single time.",False,7,0.612903237342834473,1700388637,BEFORE_AI_LABEL
2114790,AIdventure,"I still can't play this game, cos there is multiple viruses constantly triggering my anti-virus.",False,0,0.5,1687312214,BEFORE_AI_LABEL
2114790,AIdventure,"Takes 10+minutes to generate a single sentence. 
User interface is incredibly non-intuitive. 
Will drain all of your computers resources.

Play time is just because I accidentally left it open.",False,3,0.445016562938690186,1680280157,BEFORE_AI_LABEL
2114790,AIdventure,"Dead development - don't buy


I got mixed thoughts about this (not negative nor positive). 
Positive side:
1. no censorship. Noone can ban me if I want to see some horny things.
2. You can install any AI
3. One time buy.
4. Nice developer that reads every comment and the main thing - Listen and trying to do something with problems or add new features.

Negative side:
1. Very hard for new player to understand what is happening. No tutorial for dummies like me. I tried to find any guides - 0 information.
2. I hate that you can't generate with ""Enter"" button FIXED ! 
3.  Very, very long generation with Cobolt AI (I used different from adventure to horny). And sometimes it's generates crazy stuff that is not even logical.  So you got 2 options: you put fast generation that will do nothing or wait from 2-5 min to generate maybe something good.
4. I've got rtx 4070 ti super and i7-9600k, 32 gb RAM. So not bad PC fur such AI. But still no settings for GPU only generation. -Fixed I think?
5. GPT 2 - very old model. More giberrish stuff - impossible to create some normal story.

I will wait. I hope developer will do improvements in short time. Urgently need tutorial",False,2,0.446839034557342529,1697813187,BEFORE_AI_LABEL
2114790,AIdventure,"Most AI simply state whatever it is you do. it does not give you anything else. I.E, if you TRY something, it'll simply return with ""you succeeded"" or ""you failed"" along with what you tried to do.",False,1,0.5,1678226340,BEFORE_AI_LABEL
2114790,AIdventure,doesnt work at all. what a disappointment,False,0,0.5,1692616489,BEFORE_AI_LABEL
2114790,AIdventure,One of the shittiest text AIs I've ever tried,False,1,0.5,1681227187,BEFORE_AI_LABEL
2114790,AIdventure,"This could be an interesting alternative to subscription services (AID, NAI) If you have a beast of a computer.  Having some familiarity with 'games' of this nature, I was very curious to give this a shot.  Sadly, my computer is not up to the task. At least not in a timely and enjoyable manner.  Responses always took the default length of time to generate (60 seconds, user changeable) and consisted of 4 to 5 words.  I set the max response length to 100 just to make sure it wasn't being limited by that, and no, still the same 4 to 5 words.

The returns were intelligible, and coherent to the scene.  But at the rate of 'play' I think anyone would get bored after 30 minutes or so.  Also I did not advance the story far enough to test things like creativity, scene transitions, and the like (weak spots for most of these AI story programs.)

For those interested, I am running an AMD Ryzen 7 5800X (while running this my CPU usage never exceeded 65%), 32 GB of ram and an M.2 SSD.  Video card is a Radeon, so it was not used by the program (you can read store page and comments section on why having a Radeon card does not work with this program).  As you can see, not a toaster, but not top of the line at the moment either.  

Still I am not refunding.  I am curious to see how the program is handled at a later date, when I build my next rig (this program could be considered a new type of bench marking in a way).  I absolutely love the idea of having something like this run locally on my own hardware.  But I will need either better hardware, or access to a better tuned program,.. probably both, to get the in depth responsiveness I am used to with the subscription services that are available.",False,13,0.575090408325195312,1682197677,BEFORE_AI_LABEL
2114790,AIdventure,"TLDR: Fix a few things, maybe a tutorial, not bad (definitely better than AI cause it is a 1 time purchase)

As someone who is very new to AI Story Generators and such, I will give you my opinion.

It isn't very beginner user friendly, and someone who is interested in something like this but using this game as your first exposure to the concept. (I didn't want to spend money and extra time going to AI dungeon. And with all the backlash of censoring and reading stories. I didn't even try with that)

Sadly currently I noticed that this still uses the CPU instead of GPU of which I have 2 GPUs (i wasn't trying to flex I have a GTX 1070 and RTX 3080)

but well it is a 1 time purchase so I am happy to turn this review to a positive one, right now i feel this still needs some TLC.

And even though it takes 5 mins to generate the next event, i think i am having fun. Could do with a tutorial or a video of someone using this so i can  understand better.",False,18,0.650543689727783203,1672939358,BEFORE_AI_LABEL
2114790,AIdventure,"Haven't been able to generate a single answer, ""lost connection to the server"" happens every single time.",False,7,0.612903237342834473,1700388637,BEFORE_AI_LABEL
2114790,AIdventure,"I still can't play this game, cos there is multiple viruses constantly triggering my anti-virus.",False,0,0.5,1687312214,BEFORE_AI_LABEL
2114790,AIdventure,"Takes 10+minutes to generate a single sentence. 
User interface is incredibly non-intuitive. 
Will drain all of your computers resources.

Play time is just because I accidentally left it open.",False,3,0.445016562938690186,1680280157,BEFORE_AI_LABEL
2114790,AIdventure,"Dead development - don't buy


I got mixed thoughts about this (not negative nor positive). 
Positive side:
1. no censorship. Noone can ban me if I want to see some horny things.
2. You can install any AI
3. One time buy.
4. Nice developer that reads every comment and the main thing - Listen and trying to do something with problems or add new features.

Negative side:
1. Very hard for new player to understand what is happening. No tutorial for dummies like me. I tried to find any guides - 0 information.
2. I hate that you can't generate with ""Enter"" button FIXED ! 
3.  Very, very long generation with Cobolt AI (I used different from adventure to horny). And sometimes it's generates crazy stuff that is not even logical.  So you got 2 options: you put fast generation that will do nothing or wait from 2-5 min to generate maybe something good.
4. I've got rtx 4070 ti super and i7-9600k, 32 gb RAM. So not bad PC fur such AI. But still no settings for GPU only generation. -Fixed I think?
5. GPT 2 - very old model. More giberrish stuff - impossible to create some normal story.

I will wait. I hope developer will do improvements in short time. Urgently need tutorial",False,2,0.446839034557342529,1697813187,BEFORE_AI_LABEL
2114790,AIdventure,"Most AI simply state whatever it is you do. it does not give you anything else. I.E, if you TRY something, it'll simply return with ""you succeeded"" or ""you failed"" along with what you tried to do.",False,1,0.5,1678226340,BEFORE_AI_LABEL
2114790,AIdventure,doesnt work at all. what a disappointment,False,0,0.5,1692616489,BEFORE_AI_LABEL
2114790,AIdventure,One of the shittiest text AIs I've ever tried,False,1,0.5,1681227187,BEFORE_AI_LABEL
2114790,AIdventure,"This could be an interesting alternative to subscription services (AID, NAI) If you have a beast of a computer.  Having some familiarity with 'games' of this nature, I was very curious to give this a shot.  Sadly, my computer is not up to the task. At least not in a timely and enjoyable manner.  Responses always took the default length of time to generate (60 seconds, user changeable) and consisted of 4 to 5 words.  I set the max response length to 100 just to make sure it wasn't being limited by that, and no, still the same 4 to 5 words.

The returns were intelligible, and coherent to the scene.  But at the rate of 'play' I think anyone would get bored after 30 minutes or so.  Also I did not advance the story far enough to test things like creativity, scene transitions, and the like (weak spots for most of these AI story programs.)

For those interested, I am running an AMD Ryzen 7 5800X (while running this my CPU usage never exceeded 65%), 32 GB of ram and an M.2 SSD.  Video card is a Radeon, so it was not used by the program (you can read store page and comments section on why having a Radeon card does not work with this program).  As you can see, not a toaster, but not top of the line at the moment either.  

Still I am not refunding.  I am curious to see how the program is handled at a later date, when I build my next rig (this program could be considered a new type of bench marking in a way).  I absolutely love the idea of having something like this run locally on my own hardware.  But I will need either better hardware, or access to a better tuned program,.. probably both, to get the in depth responsiveness I am used to with the subscription services that are available.",False,13,0.575090408325195312,1682197677,BEFORE_AI_LABEL
2114790,AIdventure,"TLDR: Fix a few things, maybe a tutorial, not bad (definitely better than AI cause it is a 1 time purchase)

As someone who is very new to AI Story Generators and such, I will give you my opinion.

It isn't very beginner user friendly, and someone who is interested in something like this but using this game as your first exposure to the concept. (I didn't want to spend money and extra time going to AI dungeon. And with all the backlash of censoring and reading stories. I didn't even try with that)

Sadly currently I noticed that this still uses the CPU instead of GPU of which I have 2 GPUs (i wasn't trying to flex I have a GTX 1070 and RTX 3080)

but well it is a 1 time purchase so I am happy to turn this review to a positive one, right now i feel this still needs some TLC.

And even though it takes 5 mins to generate the next event, i think i am having fun. Could do with a tutorial or a video of someone using this so i can  understand better.",False,18,0.650543689727783203,1672939358,BEFORE_AI_LABEL
2114790,AIdventure,"Haven't been able to generate a single answer, ""lost connection to the server"" happens every single time.",False,7,0.612903237342834473,1700388637,BEFORE_AI_LABEL
2114790,AIdventure,"I still can't play this game, cos there is multiple viruses constantly triggering my anti-virus.",False,0,0.5,1687312214,BEFORE_AI_LABEL
2114790,AIdventure,"Takes 10+minutes to generate a single sentence. 
User interface is incredibly non-intuitive. 
Will drain all of your computers resources.

Play time is just because I accidentally left it open.",False,3,0.445016562938690186,1680280157,BEFORE_AI_LABEL
1694260,Moons of Ardan,THIS IS A BAD GAME,False,0,0.367231637239456177,1641767977,BEFORE_AI_LABEL
1694260,Moons of Ardan,THIS IS A BAD GAME,False,0,0.367231637239456177,1641767977,BEFORE_AI_LABEL
1694260,Moons of Ardan,THIS IS A BAD GAME,False,0,0.367231637239456177,1641767977,BEFORE_AI_LABEL
1694260,Moons of Ardan,THIS IS A BAD GAME,False,0,0.367231637239456177,1641767977,BEFORE_AI_LABEL
1694260,Moons of Ardan,THIS IS A BAD GAME,False,0,0.367231637239456177,1641767977,BEFORE_AI_LABEL
1694260,Moons of Ardan,THIS IS A BAD GAME,False,0,0.367231637239456177,1641767977,BEFORE_AI_LABEL
1694260,Moons of Ardan,THIS IS A BAD GAME,False,0,0.367231637239456177,1641767977,BEFORE_AI_LABEL
1694260,Moons of Ardan,THIS IS A BAD GAME,False,0,0.367231637239456177,1641767977,BEFORE_AI_LABEL
1694260,Moons of Ardan,THIS IS A BAD GAME,False,0,0.367231637239456177,1641767977,BEFORE_AI_LABEL
1694260,Moons of Ardan,THIS IS A BAD GAME,False,0,0.367231637239456177,1641767977,BEFORE_AI_LABEL
1694260,Moons of Ardan,THIS IS A BAD GAME,False,0,0.367231637239456177,1641767977,BEFORE_AI_LABEL
1694260,Moons of Ardan,THIS IS A BAD GAME,False,0,0.367231637239456177,1641767977,BEFORE_AI_LABEL
1694260,Moons of Ardan,THIS IS A BAD GAME,False,0,0.367231637239456177,1641767977,BEFORE_AI_LABEL
1694260,Moons of Ardan,THIS IS A BAD GAME,False,0,0.367231637239456177,1641767977,BEFORE_AI_LABEL
1694260,Moons of Ardan,THIS IS A BAD GAME,False,0,0.367231637239456177,1641767977,BEFORE_AI_LABEL
1694260,Moons of Ardan,THIS IS A BAD GAME,False,0,0.367231637239456177,1641767977,BEFORE_AI_LABEL
1694260,Moons of Ardan,THIS IS A BAD GAME,False,0,0.367231637239456177,1641767977,BEFORE_AI_LABEL
1694260,Moons of Ardan,THIS IS A BAD GAME,False,0,0.367231637239456177,1641767977,BEFORE_AI_LABEL
1694260,Moons of Ardan,THIS IS A BAD GAME,False,0,0.367231637239456177,1641767977,BEFORE_AI_LABEL
1694260,Moons of Ardan,THIS IS A BAD GAME,False,0,0.367231637239456177,1641767977,BEFORE_AI_LABEL
727570,After the Collapse,"I really tried to like this game.  It's a lot like Rimworld, and even adds a number of fun features that Rimworld lacks, but it's just not there.  I find myself struggling with the UI on small things, but it happens frequently enough that it's noticeable.  

My biggest issues are with the fights.  Your characters respond poorly during combat, and their AI is terrible.  It can be frustrating to see if you've selected a character, and you issue commands only to find that they weren't selected after all.  Getting characters to attack the right targets is painful, and enemies do a ton of damage, easily killing characters without much you can do about it.  Combat encounters can also be extremely imbalanced - I've had to reload several times in the early game when I was attacked by fully armed and armored assault groups that my people couldn't do anything to.  The game seems to encourage thinking that your people are completely expendable, and this doesn't fit my play style well.

Feature-wise, the game is great, but ultimately I just felt like I was constantly chasing a good time that was just out of reach.  The game is probably salvageable and there's a great game under it, but it's just not fun at the moment.",False,33,0.734995067119598389,1665953826,BEFORE_AI_LABEL
727570,After the Collapse,"Its like an inferior more buggy version of Rimworld.

It does have an interesting setting, with more a post-nuclear zombie apocalypse feel to it, which is nice if you like that.
The major issues that makes this a not recommend is the unfinished, slow and confused AI, and the clunky UI.

-Workers continually get stuck anywhere and everywhere for no reason. My entire colony stopped working at one point because I was building a fence around my farm. That fence didn't block anyone from moving anywhere except inside the fence.
-The soldiers are difficult and slow to move around for combat, which will get you killed over and over again. Prepare to load a lot because of that.
-I can't stop my master chef from deciding she wants to put out a forest fire with her bare hands, causing her to now be indistinguishable from the infected, due to her rotted burned skin.
-Clicking space for pause is slow and only works depending on where your mouse is placed at the moment, so you find yourself clicking space over and over until its finally paused and you accidentally unpause it at the same time.
-One time my people were starving. All they had to do was go pick the already grown potatoes, ready for harvest. But being hungry had put them in a bad mood so they chose to starve to death instead.

The game shouldn't have been released until these issues were fixed, but I'm guessing the dev was tired of working on this, or just didn't know how to fix these issues. It should still be in early access.

The settings for a new game doesn't even seem to work right. I turned of dangerous weather for my first play and my crops still got destroyed by acid rain. Having no spare seeds meant that was game over.

Have to admit I laughed when I got attacked by a group of giant crabs early in the game, and one of them suddenly threw a fireball at my group, followed by them standing in the fire and getting more burned.
The game wants you to micromanage this stuff but doing something like moving 1 unit can be clunky, you may accidentally move the whole group.

Some good things:
- The soundtrack. Its eerie and fits the setting.
- Having multiple layers of the map was interesting.
- Seems to be a big world with lots of content.

Basically its almost a recommend. If the dev could just fix up the weird UI and improve pathfinding for workers.

Turning off comments as usual because I don't want to argue with snooty kids.",False,25,0.6539803147315979,1672898662,BEFORE_AI_LABEL
